"table_catalog","table_schema","table_name","column_name","data_type","numeric_precision","ordinal_position","column_default","is_nullable","description"
kyc_db,public,heart_beat,daily_confirmed,numeric,19,11,,YES,
kyc_db,public,heart_beat,daily_registered,numeric,19,12,,YES,
kyc_db,public,heart_beat,daily_sent,numeric,19,13,,YES,
kyc_db,public,heart_beat,deploy_state,text,,14,,YES,
kyc_db,public,heart_beat,display_incorrect_time,boolean,,15,,YES,
kyc_db,public,heart_beat,latitude,double precision,53,16,,YES,
kyc_db,public,heart_beat,liveness_threshold_version,text,,17,,YES,
kyc_db,public,heart_beat,location_accuracy,double precision,53,18,,YES,
kyc_db,public,heart_beat,location_generation_time,timestamp without time zone,,19,,YES,
kyc_db,public,heart_beat,location_information_source,text,,20,,YES,
kyc_db,public,heart_beat,location_permission_granted,boolean,,21,,YES,
kyc_db,public,heart_beat,login_uptime,numeric,19,22,,YES,
kyc_db,public,heart_beat,longitude,double precision,53,23,,YES,
kyc_db,public,heart_beat,mac_address,text,,24,,YES,
kyc_db,public,heart_beat,mocked_coordinate,boolean,,25,,YES,
kyc_db,public,heart_beat,modem_model,text,,26,,YES,
kyc_db,public,heart_beat,modem_serial,text,,27,,YES,
kyc_db,public,heart_beat,modem_signal_level,text,,28,,YES,
kyc_db,public,heart_beat,network_connection_type,text,,29,,YES,
kyc_db,public,heart_beat,network_strength,text,,30,,YES,
kyc_db,public,heart_beat,network_type,text,,31,,YES,
kyc_db,public,heart_beat,os_name,text,,32,,YES,
kyc_db,public,heart_beat,os_version,text,,33,,YES,
kyc_db,public,heart_beat,phone_status_enabled,boolean,,34,,YES,
kyc_db,public,heart_beat,ping_latency,numeric,19,35,,YES,
kyc_db,public,heart_beat,processor_speed,text,,36,,YES,
kyc_db,public,heart_beat,ram_size,text,,37,,YES,
kyc_db,public,heart_beat,realtime_device_id,text,,38,,YES,
kyc_db,public,heart_beat,receipt_timestamp,timestamp without time zone,,39,,NO,
kyc_db,public,heart_beat,ref_device_id,text,,40,,YES,
kyc_db,public,heart_beat,server_response_time,timestamp without time zone,,41,,YES,
kyc_db,public,heart_beat,rooted,boolean,,42,,YES,
kyc_db,public,heart_beat,scanner_status,text,,43,,YES,
kyc_db,public,heart_beat,tag,text,,44,,YES,
kyc_db,public,heart_beat,threshold_version,text,,45,,YES,
kyc_db,public,heart_beat,total_confirmed,numeric,19,46,,YES,
kyc_db,public,heart_beat,total_registered,numeric,19,47,,YES,
kyc_db,public,heart_beat,total_sent,numeric,19,48,,YES,
kyc_db,public,heart_beat,total_storage,text,,49,,YES,
kyc_db,public,heart_beat,used_storage,text,,50,,YES,
kyc_db,public,heart_beat_status,pk,bigint,64,1,,NO,
kyc_db,public,heart_beat_status,active,boolean,,2,,NO,
kyc_db,public,heart_beat_status,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,heart_beat_status,deleted,boolean,,4,,NO,
kyc_db,public,heart_beat_status,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,heart_beat_status,agent_mobile,character varying,,6,,YES,
kyc_db,public,heart_beat_status,agent_name,character varying,,7,,YES,
kyc_db,public,heart_beat_status,app_version,character varying,,8,,YES,
kyc_db,public,heart_beat_status,available_storage,character varying,,9,,YES,
kyc_db,public,heart_beat_status,camera_status,character varying,,10,,YES,
kyc_db,public,heart_beat_status,client_time_status,character varying,,11,,YES,
kyc_db,public,heart_beat_status,client_uptime,bigint,64,12,,YES,
kyc_db,public,heart_beat_status,coordinate_address,character varying,,13,,YES,
kyc_db,public,heart_beat_status,deploy_state,character varying,,14,,YES,
kyc_db,public,heart_beat_status,geo_tracker_app_version,character varying,,15,,YES,
kyc_db,public,heart_beat_status,heart_beat_source,character varying,,16,,YES,
kyc_db,public,heart_beat_status,latitude,double precision,53,17,,YES,
kyc_db,public,heart_beat_status,location_accuracy,double precision,53,18,,YES,
kyc_db,public,heart_beat_status,location_generation_time,timestamp without time zone,,19,,YES,
kyc_db,public,heart_beat_status,location_information_source,character varying,,20,,YES,
kyc_db,public,heart_beat_status,location_permission_granted,boolean,,21,,YES,
kyc_db,public,heart_beat_status,longitude,double precision,53,22,,YES,
kyc_db,public,heart_beat_status,mac_address,character varying,,23,,YES,
kyc_db,public,heart_beat_status,mocked_coordinate,boolean,,24,,YES,
kyc_db,public,heart_beat_status,network_connection_type,character varying,,25,,YES,
kyc_db,public,heart_beat_status,network_strength,character varying,,26,,YES,
kyc_db,public,heart_beat_status,network_type,character varying,,27,,YES,
kyc_db,public,heart_beat_status,os_name,character varying,,28,,YES,
kyc_db,public,heart_beat_status,os_version,character varying,,29,,YES,
kyc_db,public,heart_beat_status,phone_status_enabled,boolean,,30,,YES,
kyc_db,public,heart_beat_status,processor_speed,character varying,,31,,YES,
kyc_db,public,heart_beat_status,ram_size,character varying,,32,,YES,
kyc_db,public,heart_beat_status,realtime_device_id,character varying,,33,,YES,
kyc_db,public,heart_beat_status,receipt_date,timestamp without time zone,,34,,YES,
kyc_db,public,heart_beat_status,ref_device_id,character varying,,35,,YES,
kyc_db,public,heart_beat_status,rooted,boolean,,36,,YES,
kyc_db,public,heart_beat_status,scanner_status,character varying,,37,,YES,
kyc_db,public,heart_beat_status,tag,character varying,,38,,YES,
kyc_db,public,heart_beat_status,total_storage,character varying,,39,,YES,
kyc_db,public,heart_beat_status,used_storage,character varying,,40,,YES,
kyc_db,public,heart_beat_status_ext,pk,numeric,19,1,,NO,
kyc_db,public,heart_beat_status_ext,active,boolean,,2,,NO,
kyc_db,public,heart_beat_status_ext,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,heart_beat_status_ext,deleted,boolean,,4,,NO,
kyc_db,public,heart_beat_status_ext,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,heart_beat_status_ext,agent_mobile,text,,6,,YES,
kyc_db,public,heart_beat_status_ext,agent_name,text,,7,,YES,
kyc_db,public,heart_beat_status_ext,app_version,text,,8,,YES,
kyc_db,public,heart_beat_status_ext,available_storage,text,,9,,YES,
kyc_db,public,heart_beat_status_ext,camera_status,text,,10,,YES,
kyc_db,public,heart_beat_status_ext,client_time_status,text,,11,,YES,
kyc_db,public,heart_beat_status_ext,client_uptime,numeric,19,12,,YES,
kyc_db,public,heart_beat_status_ext,coordinate_address,text,,13,,YES,
kyc_db,public,heart_beat_status_ext,deploy_state,text,,14,,YES,
kyc_db,public,heart_beat_status_ext,geo_tracker_app_version,text,,15,,YES,
kyc_db,public,heart_beat_status_ext,heart_beat_source,text,,16,,YES,
kyc_db,public,heart_beat_status_ext,latitude,double precision,53,17,,YES,
kyc_db,public,heart_beat_status_ext,location_accuracy,double precision,53,18,,YES,
kyc_db,public,heart_beat_status_ext,location_generation_time,timestamp without time zone,,19,,YES,
kyc_db,public,heart_beat_status_ext,location_information_source,text,,20,,YES,
kyc_db,public,heart_beat_status_ext,location_permission_granted,boolean,,21,,YES,
kyc_db,public,heart_beat_status_ext,longitude,double precision,53,22,,YES,
kyc_db,public,heart_beat_status_ext,mac_address,text,,23,,YES,
kyc_db,public,heart_beat_status_ext,mocked_coordinate,boolean,,24,,YES,
kyc_db,public,heart_beat_status_ext,network_connection_type,text,,25,,YES,
kyc_db,public,heart_beat_status_ext,network_strength,text,,26,,YES,
kyc_db,public,heart_beat_status_ext,network_type,text,,27,,YES,
kyc_db,public,heart_beat_status_ext,os_name,text,,28,,YES,
kyc_db,public,heart_beat_status_ext,os_version,text,,29,,YES,
kyc_db,public,heart_beat_status_ext,phone_status_enabled,boolean,,30,,YES,
kyc_db,public,heart_beat_status_ext,processor_speed,text,,31,,YES,
kyc_db,public,heart_beat_status_ext,ram_size,text,,32,,YES,
kyc_db,public,heart_beat_status_ext,realtime_device_id,text,,33,,YES,
kyc_db,public,heart_beat_status_ext,receipt_date,timestamp without time zone,,34,,YES,
kyc_db,public,heart_beat_status_ext,ref_device_id,text,,35,,YES,
kyc_db,public,heart_beat_status_ext,rooted,boolean,,36,,YES,
kyc_db,public,heart_beat_status_ext,scanner_status,text,,37,,YES,
kyc_db,public,heart_beat_status_ext,tag,text,,38,,YES,
kyc_db,public,heart_beat_status_ext,total_storage,text,,39,,YES,
kyc_db,public,heart_beat_status_ext,used_storage,text,,40,,YES,
kyc_db,public,heart_beat_status_ext,vendor_app_id,text,,41,,YES,
kyc_db,public,ht_client_activity_log,pk,numeric,19,1,,NO,
kyc_db,public,ht_client_activity_log_ext,pk,numeric,19,1,,NO,
kyc_db,public,ht_device_tag_request,pk,numeric,19,1,,NO,
kyc_db,public,ht_device_tag_request_ext,pk,numeric,19,1,,NO,
kyc_db,public,ht_front_end_partner_user,pk,numeric,19,1,,NO,
kyc_db,public,ht_km_user,pk,numeric,19,1,,NO,
kyc_db,public,ht_nibss_client_activity_log,pk,numeric,19,1,,NO,
kyc_db,public,ht_zz_device_tag_request,pk,numeric,19,1,,NO,
kyc_db,public,ht_zz_device_tag_request,rev,numeric,19,2,,NO,
kyc_db,public,ht_zz_device_tag_request_ext,pk,numeric,19,1,,NO,
kyc_db,public,ht_zz_device_tag_request_ext,rev,numeric,19,2,,NO,
kyc_db,public,issue_log,pk,numeric,19,1,,NO,
kyc_db,public,issue_log,active,boolean,,2,,NO,
kyc_db,public,issue_log,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,issue_log,deleted,boolean,,4,,NO,
kyc_db,public,issue_log,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,issue_log,description,text,,6,,YES,
kyc_db,public,issue_log,issue_id,text,,7,,YES,
kyc_db,public,issue_log,issue_type_enum,text,,8,,YES,
kyc_db,public,issue_log,resolution_date,timestamp without time zone,,9,,YES,
kyc_db,public,issue_log,resolution_message,text,,10,,YES,
kyc_db,public,issue_log,sla_status,text,,11,,YES,
kyc_db,public,issue_log,status_enum,text,,12,,YES,
kyc_db,public,issue_log,approved_by_km_user_fk,numeric,19,13,,YES,
kyc_db,public,issue_log,issue_log_attachment_fk,numeric,19,14,,YES,
kyc_db,public,issue_log,issue_summary_fk,numeric,19,15,,YES,
kyc_db,public,issue_log,km_user_fk,numeric,19,16,,YES,
kyc_db,public,issue_log,kyc_dealer_fk,numeric,19,17,,YES,
kyc_db,public,issue_log,node_fk,numeric,19,18,,YES,
kyc_db,public,issue_log_attachment,pk,numeric,19,1,,NO,
kyc_db,public,issue_log_attachment,active,boolean,,2,,NO,
kyc_db,public,issue_log_attachment,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,issue_log_attachment,deleted,boolean,,4,,NO,
kyc_db,public,issue_log_attachment,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,issue_log_attachment,attachment_type_enum,text,,6,,YES,
kyc_db,public,issue_log_attachment,file_data_,bytea,,7,,YES,
kyc_db,public,issue_log_attachment,issue_log_fk,numeric,19,8,,YES,
kyc_db,public,issue_summary,pk,numeric,19,1,,NO,
kyc_db,public,issue_summary,active,boolean,,2,,NO,
kyc_db,public,issue_summary,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,issue_summary,deleted,boolean,,4,,NO,
kyc_db,public,issue_summary,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,issue_summary,description,text,,6,,YES,
kyc_db,public,issue_summary,issue_category_enum,text,,7,,YES,
kyc_db,public,issue_summary,issue_type_enum,text,,8,,YES,
kyc_db,public,issue_summary,kit_issue_enum,text,,9,,YES,
kyc_db,public,issue_summary,name,text,,10,,YES,
kyc_db,public,key_detail,id,numeric,19,1,,NO,
kyc_db,public,key_detail,curr_priv_key,character varying,,2,,NO,
kyc_db,public,key_detail,curr_pub_key,character varying,,3,,NO,
kyc_db,public,key_detail,pass_phrase,character varying,,4,,YES,
kyc_db,public,key_detail,prev_priv_key,character varying,,5,,YES,
kyc_db,public,key_detail,prev_pub_key,character varying,,6,,YES,
kyc_db,public,key_detail,app_id,character varying,,7,,NO,
kyc_db,public,key_detail,trial009,character,,8,,YES,
kyc_db,public,kit_mapping_approval,pk,numeric,19,1,,NO,
kyc_db,public,kit_mapping_approval,active,boolean,,2,,NO,
kyc_db,public,kit_mapping_approval,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,kit_mapping_approval,deleted,boolean,,4,,NO,
kyc_db,public,kit_mapping_approval,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,kit_mapping_approval,approval_status,text,,6,,YES,
kyc_db,public,kit_mapping_approval,feedback,text,,7,,NO,
kyc_db,public,kit_mapping_approval,approved_by,numeric,19,8,,NO,
kyc_db,public,kit_mapping_approval,node_assignment_history_fk,numeric,19,9,,YES,
kyc_db,public,kit_mapping_approval,workflow_fk,numeric,19,10,,NO,
kyc_db,public,kit_marker,id,bigint,64,1,,NO,
kyc_db,public,kit_marker,app_version,real,24,2,,YES,
kyc_db,public,kit_marker,date_added,timestamp without time zone,,3,,YES,
kyc_db,public,kit_marker,device_id,character varying,,4,,YES,
kyc_db,public,kit_marker,mac_address,character varying,,5,,YES,
kyc_db,public,kit_marker,tag_id,character varying,,6,,YES,
kyc_db,public,kit_marker,km_user_fk,bigint,64,7,,YES,
kyc_db,public,kit_retrieval_history,pk,numeric,19,1,,NO,
kyc_db,public,kit_retrieval_history,active,boolean,,2,,NO,
kyc_db,public,kit_retrieval_history,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,kit_retrieval_history,deleted,boolean,,4,,NO,
kyc_db,public,kit_retrieval_history,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,kit_retrieval_history,other_feedback,text,,6,,YES,
kyc_db,public,kit_retrieval_history,assigned_user,numeric,19,7,,YES,
kyc_db,public,kit_retrieval_history,kit_retrieval_reason_fk,numeric,19,8,,YES,
kyc_db,public,kit_retrieval_history,node_fk,numeric,19,9,,YES,
kyc_db,public,kit_retrieval_history,performed_by,numeric,19,10,,YES,
kyc_db,public,kit_retrieval_reason,pk,numeric,19,1,,NO,
kyc_db,public,kit_retrieval_reason,active,boolean,,2,,NO,
kyc_db,public,kit_retrieval_reason,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,kit_retrieval_reason,deleted,boolean,,4,,NO,
kyc_db,public,kit_retrieval_reason,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,kit_retrieval_reason,code,text,,6,,YES,
kyc_db,public,kit_retrieval_reason,reason,text,,7,,YES,
kyc_db,public,kit_sync_mode,id,bigint,64,1,,NO,
kyc_db,public,kit_sync_mode,device_id,character varying,,2,,NO,
kyc_db,public,kit_sync_mode,sync_mode,character varying,,3,,YES,
kyc_db,public,kit_type,pk,bigint,64,1,,NO,
kyc_db,public,kit_type,active,boolean,,2,,NO,
kyc_db,public,kit_type,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,kit_type,deleted,boolean,,4,,NO,
kyc_db,public,kit_type,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,kit_type,description,character varying,,6,,YES,
kyc_db,public,kit_type,type,character varying,,7,,NO,
kyc_db,public,km_privilege,pk,bigint,64,1,,NO,
kyc_db,public,km_privilege,active,boolean,,2,,NO,
kyc_db,public,km_privilege,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_privilege,deleted,boolean,,4,,NO,
kyc_db,public,km_privilege,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_privilege,privilege,character varying,,6,,NO,
kyc_db,public,km_privilege,NAME,character varying,,7,,YES,
kyc_db,public,km_role,pk,bigint,64,1,,NO,
kyc_db,public,km_role,active,boolean,,2,,NO,
kyc_db,public,km_role,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_role,deleted,boolean,,4,,NO,
kyc_db,public,km_role,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_role,is_admin,boolean,,6,,YES,
kyc_db,public,km_role,code,character varying,,7,,YES,
kyc_db,public,km_role,created_by,bigint,64,8,,YES,
kyc_db,public,km_role,description,character varying,,9,,YES,
kyc_db,public,km_role,role,character varying,,10,,NO,
kyc_db,public,km_role_community_mapper,pk,numeric,19,1,,NO,
kyc_db,public,km_role_community_mapper,active,boolean,,2,,NO,
kyc_db,public,km_role_community_mapper,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_role_community_mapper,deleted,boolean,,4,,NO,
kyc_db,public,km_role_community_mapper,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_role_community_mapper,community_fk,numeric,19,6,,NO,
kyc_db,public,km_role_community_mapper,km_role_fk,numeric,19,7,,NO,
kyc_db,public,km_role_division,pk,numeric,19,1,,NO,
kyc_db,public,km_role_division,active,boolean,,2,,NO,
kyc_db,public,km_role_division,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_role_division,deleted,boolean,,4,,NO,
kyc_db,public,km_role_division,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_role_division,dealer_division_fk,numeric,19,6,,NO,
kyc_db,public,km_role_division,role_fk,numeric,19,7,,NO,
kyc_db,public,km_role_privilege,role_fk,bigint,64,1,,NO,
kyc_db,public,km_role_privilege,privilege_fk,bigint,64,2,,NO,
kyc_db,public,km_role_privilege,pk,bigint,64,3,,NO,
kyc_db,public,km_role_privilege,active,boolean,,4,,NO,
kyc_db,public,km_role_privilege,create_date,timestamp without time zone,,5,,NO,
kyc_db,public,km_role_privilege,deleted,boolean,,6,,NO,
kyc_db,public,km_role_privilege,last_modified,timestamp without time zone,,7,,NO,
kyc_db,public,km_role_workflow_mapper,pk,numeric,19,1,,NO,
kyc_db,public,km_role_workflow_mapper,active,boolean,,2,,NO,
kyc_db,public,km_role_workflow_mapper,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_role_workflow_mapper,deleted,boolean,,4,,NO,
kyc_db,public,km_role_workflow_mapper,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_role_workflow_mapper,km_role_fk,numeric,19,6,,YES,
kyc_db,public,km_role_workflow_mapper,workflow_fk,numeric,19,7,,YES,
kyc_db,public,km_user,pk,bigint,64,1,,NO,
kyc_db,public,km_user,active,boolean,,2,,NO,
kyc_db,public,km_user,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_user,deleted,boolean,,4,,NO,
kyc_db,public,km_user,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_user,client_first_login,timestamp without time zone,,6,,YES,
kyc_db,public,km_user,email_address,character varying,,7,,NO,
kyc_db,public,km_user,failed_login_attempts,integer,32,8,,YES,
kyc_db,public,km_user,first_name,character varying,,9,,YES,
kyc_db,public,km_user,gender,character varying,,10,,YES,
kyc_db,public,km_user,last_failed_login,timestamp without time zone,,11,,YES,
kyc_db,public,km_user,last_password_change,timestamp without time zone,,12,,YES,
kyc_db,public,km_user,last_successful_login,timestamp without time zone,,13,,YES,
kyc_db,public,km_user,locked_out,boolean,,14,,YES,
kyc_db,public,km_user,mobile,character varying,,15,,YES,
kyc_db,public,km_user,orbita_id,bigint,64,16,,NO,
kyc_db,public,km_user,other_name,character varying,,17,,YES,
kyc_db,public,km_user,password,character varying,,18,,YES,
kyc_db,public,km_user,surname,character varying,,19,,YES,
kyc_db,public,km_user,dealer_fk,bigint,64,20,,YES,
kyc_db,public,km_user,zone_fk,bigint,64,21,,YES,
kyc_db,public,km_user,blacklisted,boolean,,22,,YES,
kyc_db,public,km_user,last_logout,timestamp without time zone,,23,,YES,
kyc_db,public,km_user,nin,character varying,,24,,YES,
kyc_db,public,km_user_dealer_mapper,pk,numeric,19,1,,NO,
kyc_db,public,km_user_dealer_mapper,active,boolean,,2,,NO,
kyc_db,public,km_user_dealer_mapper,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_user_dealer_mapper,deleted,boolean,,4,,NO,
kyc_db,public,km_user_dealer_mapper,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_user_dealer_mapper,kyc_dealer_fk,numeric,19,6,,NO,
kyc_db,public,km_user_dealer_mapper,km_user_fk,numeric,19,7,,NO,
kyc_db,public,km_user_history_,pk,numeric,19,1,,NO,
kyc_db,public,km_user_history_,active,boolean,,2,,NO,
kyc_db,public,km_user_history_,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_user_history_,deleted,boolean,,4,,NO,
kyc_db,public,km_user_history_,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_user_history_,approved_by,text,,6,,YES,
kyc_db,public,km_user_history_,feedback_message,text,,7,,YES,
kyc_db,public,km_user_history_,operation_performed,text,,8,,YES,
kyc_db,public,km_user_history_,reason,text,,9,,YES,
kyc_db,public,km_user_history_,user_act_deact_reason_fk,numeric,19,10,,YES,
kyc_db,public,km_user_history_,km_user_fk,numeric,19,11,,NO,
kyc_db,public,km_user_history_,performed_by,numeric,19,12,,NO,
kyc_db,public,km_user_region_mapper,pk,numeric,19,1,,NO,
kyc_db,public,km_user_region_mapper,active,boolean,,2,,NO,
kyc_db,public,km_user_region_mapper,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_user_region_mapper,deleted,boolean,,4,,NO,
kyc_db,public,km_user_region_mapper,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_user_region_mapper,region_fk,numeric,19,6,,NO,
kyc_db,public,km_user_region_mapper,km_user_fk,numeric,19,7,,NO,
kyc_db,public,km_user_vtu,pk,numeric,19,1,,NO,
kyc_db,public,km_user_vtu,active,boolean,,2,,NO,
kyc_db,public,km_user_vtu,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,km_user_vtu,deleted,boolean,,4,,NO,
kyc_db,public,km_user_vtu,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,km_user_vtu,vtu_number,text,,6,,NO,
kyc_db,public,km_user_vtu,vtu_request_fk,numeric,19,7,,NO,
kyc_db,public,km_user_vtu,user_fk,numeric,19,8,,NO,
kyc_db,public,kyc_agility_mapper,id,text,,1,,NO,
kyc_db,public,kyc_agility_mapper,agility_status,boolean,,2,,YES,
kyc_db,public,kyc_agility_mapper,agility_timestamp,timestamp without time zone,,3,,YES,
kyc_db,public,kyc_agility_mapper,confirmation_status,boolean,,4,,YES,
kyc_db,public,kyc_agility_mapper,init_timestamp,timestamp without time zone,,5,,YES,
kyc_db,public,kyc_agility_mapper,owc_status,boolean,,6,,YES,
kyc_db,public,kyc_agility_mapper,owc_timestamp,timestamp without time zone,,7,,YES,
kyc_db,public,kyc_agility_mapper,basic_data_fk,numeric,19,8,,NO,
kyc_db,public,kyc_blacklist,pk,text,,1,,NO,
kyc_db,public,kyc_blacklist,active,boolean,,2,,NO,
kyc_db,public,kyc_blacklist,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,kyc_blacklist,deleted,boolean,,4,,NO,
kyc_db,public,kyc_blacklist,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,kyc_blacklist,blacklisted_item,text,,6,,YES,
kyc_db,public,kyc_blacklist,item_type,text,,7,,NO,
kyc_db,public,kyc_blacklist,mac_address,text,,8,,YES,
kyc_db,public,kyc_blacklist,revoked,boolean,,9,,YES,
kyc_db,public,kyc_blacklist,enrollment_ref,numeric,19,10,,YES,
kyc_db,public,kyc_broadcast,pk,bigint,64,1,,NO,
kyc_db,public,kyc_broadcast,active,boolean,,2,,NO,
kyc_db,public,kyc_broadcast,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,kyc_broadcast,deleted,boolean,,4,,NO,
kyc_db,public,kyc_broadcast,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,kyc_broadcast,is_expired,boolean,,6,,NO,
kyc_db,public,kyc_broadcast,is_global,boolean,,7,,NO,
kyc_db,public,kyc_broadcast,message,character varying,,8,,NO,
kyc_db,public,kyc_broadcast,node_fk,bigint,64,9,,YES,
kyc_db,public,kyc_broadcast,user_fk,bigint,64,10,,YES,
kyc_db,public,kyc_dealer,pk,bigint,64,1,,NO,
kyc_db,public,kyc_dealer,active,boolean,,2,,NO,
kyc_db,public,kyc_dealer,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,kyc_dealer,deleted,boolean,,4,,NO,
kyc_db,public,kyc_dealer,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,kyc_dealer,deal_code,character varying,,6,,YES,
kyc_db,public,kyc_dealer,name,character varying,,7,,YES,
kyc_db,public,kyc_dealer,address,character varying,,8,,YES,
kyc_db,public,kyc_dealer,contact_address,character varying,,9,,YES,
kyc_db,public,kyc_dealer,email_address,character varying,,10,,YES,
kyc_db,public,kyc_dealer,km_user_pk,bigint,64,11,,YES,
kyc_db,public,kyc_dealer,mobile_number,character varying,,12,,YES,
kyc_db,public,kyc_dealer,orbita_id,bigint,64,13,,YES,
kyc_db,public,kyc_dealer,zone_fk,bigint,64,14,,YES,
kyc_db,public,kyc_dealer,dealer_division_fk,bigint,64,15,,YES,
kyc_db,public,kyc_dealer,dealer_type_fk,bigint,64,16,,NO,
kyc_db,public,lga,id,bigint,64,1,,NO,
kyc_db,public,lga,code,character varying,,2,,YES,
kyc_db,public,lga,coordinate_boundaries,character varying,,3,,YES,
kyc_db,public,lga,lga_id,integer,32,4,,YES,
kyc_db,public,lga,name,character varying,,5,,NO,
kyc_db,public,lga,state_fk,bigint,64,6,,NO,
kyc_db,public,lga,territory_fk,bigint,64,7,,YES,
kyc_db,public,license,id,numeric,19,1,,NO,
kyc_db,public,license,application_license,text,,2,,YES,
kyc_db,public,license,kit_approved,boolean,,3,,YES,
kyc_db,public,license,disapproval_description,text,,4,,YES,
kyc_db,public,license,face_license,text,,5,,YES,
kyc_db,public,license,finger_license,text,,6,,YES,
kyc_db,public,license,last_updated,timestamp without time zone,,7,,YES,
kyc_db,public,license,mac_address,character varying,,8,,NO,
kyc_db,public,license,misc_license1,text,,9,,YES,
kyc_db,public,license,misc_license2,text,,10,,YES,
kyc_db,public,license,receipt_timestamp,timestamp without time zone,,11,,NO,
kyc_db,public,license,request_status,text,,12,,YES,
kyc_db,public,license,revoked,boolean,,13,,YES,
kyc_db,public,license,update_description,text,,14,,YES,
kyc_db,public,license,upload_timestamp,timestamp without time zone,,15,,YES,
kyc_db,public,license,wsq_license,text,,16,,YES,
kyc_db,public,license,approved_by,numeric,19,17,,YES,
kyc_db,public,lock_monitor,locked_item,text,,1,,YES,
kyc_db,public,lock_monitor,waiting_duration,interval,,2,,YES,
kyc_db,public,lock_monitor,blocked_pid,integer,32,3,,YES,
kyc_db,public,lock_monitor,blocked_query,text,,4,,YES,
kyc_db,public,lock_monitor,blocked_mode,text,,5,,YES,
kyc_db,public,lock_monitor,blocking_pid,integer,32,6,,YES,
kyc_db,public,lock_monitor,blocking_query,text,,7,,YES,
kyc_db,public,lock_monitor,blocking_mode,text,,8,,YES,
kyc_db,public,msisdn_detail,id,bigint,64,1,,NO,
kyc_db,public,msisdn_detail,activation_status,boolean,,2,,YES,
kyc_db,public,msisdn_detail,activation_timestamp,timestamp without time zone,,3,,YES,
kyc_db,public,msisdn_detail,msisdn,character varying,,4,,NO,
kyc_db,public,msisdn_detail,msdidn_part_key,timestamp without time zone,,5,,YES,
kyc_db,public,msisdn_detail,new_subscriber,boolean,,6,,NO,
kyc_db,public,msisdn_detail,serial,character varying,,7,,NO,
kyc_db,public,msisdn_detail,subscriber_type,character varying,,8,,NO,
kyc_db,public,msisdn_detail,yellow_account_enabled,boolean,,9,,YES,
kyc_db,public,msisdn_detail,yellow_account_types,character varying,,10,,YES,
kyc_db,public,msisdn_detail,zap,boolean,,11,,NO,
kyc_db,public,msisdn_detail,basic_data_fk,bigint,64,12,,NO,
kyc_db,public,nibss_client_activity_log,agent_bvn,character varying,,1,,YES,
kyc_db,public,nibss_client_activity_log,agent_first_name,character varying,,2,,YES,
kyc_db,public,nibss_client_activity_log,agent_last_name,character varying,,3,,YES,
kyc_db,public,nibss_client_activity_log,app_name,character varying,,4,,YES,
kyc_db,public,nibss_client_activity_log,bvn,character varying,,5,,YES,
kyc_db,public,nibss_client_activity_log,file_name,character varying,,6,,YES,
